order_id,order_date,customer_id,product_id,quantity,unit_price,unit_cost,discount_pct,total_amount,ship_state,order_status
ORD-05177,2024-01-23 10:07:00,CUST-0159,PROD-0021,1,291.9,164.19,0.15,248.11,New York,Completed
ORD-01528,2024-01-23 11:49:00,CUST-0134,PROD-0021,1,291.9,164.19,0.0,291.9,New Jersey,Completed
ORD-01528,2024-01-23 11:49:00,CUST-0134,PROD-0016,4,77.47,29.69,0.2,247.9,New Jersey,Completed
ORD-00986,2024-01-23 13:35:00,CUST-0076,PROD-0015,1,79.53,58.69,0.0,79.53,Florida,Completed
ORD-04385,2024-01-23 13:55:00,CUST-0185,PROD-0027,1,354.1,203.54,0.0,354.1,Missouri,Completed
ORD-00697,2024-01-23 14:06:00,CUST-0221,PROD-0038,1,365.58,150.47,0.0,365.58,North Carolina,Completed
ORD-03115,2024-01-23 14:57:00,CUST-0053,PROD-0022,1,96.98,37.02,0.0,96.98,New York,Returned
ORD-03115,2024-01-23 14:57:00,CUST-0053,PROD-0043,2,345.79,208.67,0.1,622.42,New York,Returned
ORD-01048,2024-01-23 15:07:00,CUST-0174,PROD-0015,2,79.53,58.69,0.0,159.06,Minnesota,Completed
ORD-00809,2024-01-23 15:38:00,CUST-0030,PROD-0005,1,182.37,118.66,0.0,182.37,Illinois,Completed
ORD-01666,2024-01-23 15:59:00,CUST-0067,PROD-0016,1,77.47,29.69,0.0,77.47,Indiana,Completed
ORD-01666,2024-01-23 15:59:00,CUST-0067,PROD-0021,4,291.9,164.19,0.0,1167.6,Indiana,Completed
ORD-02792,2024-01-23 16:41:00,CUST-0228,PROD-0036,1,286.83,106.12,0.0,286.83,Texas,Completed
ORD-02792,2024-01-23 16:41:00,CUST-0228,PROD-0043,1,345.79,208.67,0.05,328.5,Texas,Completed
ORD-03937,2024-01-23 18:22:00,CUST-0141,PROD-0021,2,291.9,164.19,0.0,583.8,Wisconsin,Completed
ORD-04830,2024-01-23 18:34:00,CUST-0121,PROD-0043,1,345.79,208.67,0.0,345.79,Michigan,Completed
ORD-05179,2024-01-24 08:23:00,CUST-0013,PROD-0044,1,277.74,163.52,0.0,277.74,Florida,Completed
ORD-02250,2024-01-24 11:33:00,CUST-0037,PROD-0016,1,77.47,29.69,0.0,77.47,Washington,Completed
ORD-02250,2024-01-24 11:33:00,CUST-0037,PROD-0004,1,314.05,192.91,0.2,251.24,Washington,Completed
ORD-05050,2024-01-24 13:02:00,CUST-0177,PROD-0021,3,291.9,164.19,0.0,875.7,Missouri,Completed
ORD-01289,2024-01-24 13:54:00,CUST-0204,PROD-0022,1,96.98,37.02,0.15,82.43,Texas,Completed
ORD-01289,2024-01-24 13:54:00,CUST-0204,PROD-0039,1,22.26,12.69,0.0,22.26,Texas,Completed
ORD-01289,2024-01-24 13:54:00,CUST-0204,PROD-0015,2,79.53,58.69,0.0,159.06,Texas,Completed
ORD-01718,2024-01-24 15:10:00,CUST-0021,PROD-0016,2,77.47,29.69,0.2,123.95,New York,Completed
ORD-01718,2024-01-24 15:10:00,CUST-0021,PROD-0022,1,96.98,37.02,0.0,96.98,New York,Completed
ORD-03200,2024-01-24 15:14:00,CUST-0013,PROD-0029,1,342.78,218.57,0.05,325.64,Florida,Completed
ORD-03111,2024-01-24 15:44:00,CUST-0030,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-01090,2024-01-24 16:42:00,CUST-0089,PROD-0028,1,189.61,142.03,0.0,189.61,Georgia,Completed
ORD-02319,2024-01-24 17:32:00,CUST-0068,PROD-0040,1,437.14,196.78,0.05,415.28,Virginia,Completed
ORD-02319,2024-01-24 17:32:00,CUST-0068,PROD-0028,1,189.61,142.03,0.0,189.61,Virginia,Completed
ORD-05792,2024-01-24 18:42:00,CUST-0138,PROD-0017,1,144.94,73.45,0.05,137.69,New York,Completed
ORD-01469,2024-01-25 08:29:00,CUST-0138,PROD-0021,1,291.9,164.19,0.0,291.9,New York,Cancelled
ORD-01887,2024-01-25 08:30:00,CUST-0008,PROD-0038,1,365.58,150.47,0.05,347.3,California,Completed
ORD-02422,2024-01-25 11:41:00,CUST-0029,PROD-0005,2,182.37,118.66,0.0,364.74,Florida,Completed
ORD-02422,2024-01-25 11:41:00,CUST-0029,PROD-0007,1,524.41,207.04,0.0,524.41,Florida,Completed
ORD-00401,2024-01-25 13:29:00,CUST-0182,PROD-0024,2,180.37,77.96,0.0,360.74,Florida,Completed
ORD-05695,2024-01-25 15:16:00,CUST-0062,PROD-0003,2,384.43,157.41,0.0,768.86,Wisconsin,Completed
ORD-05695,2024-01-25 15:16:00,CUST-0062,PROD-0004,2,314.05,192.91,0.15,533.88,Wisconsin,Completed
ORD-00628,2024-01-25 15:18:00,CUST-0162,PROD-0015,2,79.53,58.69,0.0,159.06,Indiana,Returned
ORD-00628,2024-01-25 15:18:00,CUST-0162,PROD-0004,1,314.05,192.91,0.15,266.94,Indiana,Returned
ORD-03641,2024-01-25 17:50:00,CUST-0176,PROD-0016,2,77.47,29.69,0.05,147.19,Ohio,Completed
ORD-01120,2024-01-25 17:53:00,CUST-0130,PROD-0041,1,406.06,218.23,0.15,345.15,Florida,Returned
ORD-00129,2024-01-25 18:30:00,CUST-0149,PROD-0037,1,114.9,78.03,0.1,103.41,New York,Completed
ORD-01244,2024-01-26 08:29:00,CUST-0090,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-01244,2024-01-26 08:29:00,CUST-0090,PROD-0028,1,189.61,142.03,0.0,189.61,California,Completed
ORD-01244,2024-01-26 08:29:00,CUST-0090,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-05647,2024-01-26 08:49:00,CUST-0243,PROD-0028,1,189.61,142.03,0.0,189.61,South Carolina,Cancelled
ORD-00350,2024-01-26 10:05:00,CUST-0070,PROD-0021,3,291.9,164.19,0.0,875.7,New York,Completed
ORD-00350,2024-01-26 10:05:00,CUST-0070,PROD-0004,1,314.05,192.91,0.05,298.35,New York,Completed
ORD-02902,2024-01-26 12:39:00,CUST-0172,PROD-0016,2,77.47,29.69,0.15,131.7,Texas,Completed
ORD-03714,2024-01-26 13:34:00,CUST-0043,PROD-0007,1,524.41,207.04,0.1,471.97,California,Completed
ORD-05515,2024-01-26 14:12:00,CUST-0241,PROD-0043,1,345.79,208.67,0.0,345.79,Illinois,Completed
ORD-05243,2024-01-26 17:36:00,CUST-0129,PROD-0022,1,96.98,37.02,0.0,96.98,Ohio,Completed
ORD-05243,2024-01-26 17:36:00,CUST-0129,PROD-0017,1,144.94,73.45,0.0,144.94,Ohio,Completed
ORD-01838,2024-01-26 18:38:00,CUST-0190,PROD-0039,1,22.26,12.69,0.0,22.26,Illinois,Completed
ORD-02340,2024-01-26 18:48:00,CUST-0041,PROD-0004,3,314.05,192.91,0.0,942.15,California,Completed
ORD-05149,2024-01-26 19:51:00,CUST-0250,PROD-0028,1,189.61,142.03,0.0,189.61,Washington,Completed
ORD-05149,2024-01-26 19:51:00,CUST-0250,PROD-0039,1,22.26,12.69,0.1,20.03,Washington,Completed
ORD-05237,2024-01-27 08:13:00,CUST-0087,PROD-0043,1,345.79,208.67,0.0,345.79,Pennsylvania,Completed
ORD-05237,2024-01-27 08:13:00,CUST-0087,PROD-0037,1,114.9,78.03,0.0,114.9,Pennsylvania,Completed
ORD-02223,2024-01-27 08:29:00,CUST-0048,PROD-0043,2,345.79,208.67,0.15,587.84,Missouri,Completed
ORD-04719,2024-01-27 09:25:00,CUST-0153,PROD-0009,1,204.37,109.97,0.0,204.37,Tennessee,Completed
ORD-04913,2024-01-27 12:12:00,CUST-0135,PROD-0010,1,208.1,119.9,0.0,208.1,Pennsylvania,Completed
ORD-04744,2024-01-27 12:22:00,CUST-0003,PROD-0016,1,77.47,29.69,0.0,77.47,Illinois,Completed
ORD-03536,2024-01-27 16:59:00,CUST-0030,PROD-0043,1,345.79,208.67,0.1,311.21,New York,Completed
ORD-05211,2024-01-27 17:15:00,CUST-0144,PROD-0028,1,189.61,142.03,0.0,189.61,Texas,Completed
ORD-05211,2024-01-27 17:15:00,CUST-0144,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-00283,2024-01-28 11:12:00,CUST-0052,PROD-0043,1,345.79,208.67,0.0,345.79,New York,Completed
ORD-01197,2024-01-28 11:48:00,CUST-0223,PROD-0005,1,182.37,118.66,0.0,182.37,Pennsylvania,Completed
ORD-01197,2024-01-28 11:48:00,CUST-0223,PROD-0039,1,22.26,12.69,0.0,22.26,Pennsylvania,Completed
ORD-00588,2024-01-28 11:53:00,CUST-0070,PROD-0024,2,180.37,77.96,0.0,360.74,New York,Completed
ORD-04186,2024-01-28 14:46:00,CUST-0137,PROD-0043,1,345.79,208.67,0.0,345.79,Texas,Cancelled
ORD-05024,2024-01-28 15:47:00,CUST-0099,PROD-0043,1,345.79,208.67,0.0,345.79,Colorado,Completed
ORD-02659,2024-01-28 16:46:00,CUST-0017,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-02321,2024-01-28 19:53:00,CUST-0049,PROD-0015,1,79.53,58.69,0.0,79.53,New York,Completed
ORD-02806,2024-01-29 08:06:00,CUST-0172,PROD-0039,1,22.26,12.69,0.0,22.26,Texas,Completed
ORD-01264,2024-01-29 08:26:00,CUST-0154,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-01264,2024-01-29 08:26:00,CUST-0154,PROD-0016,1,77.47,29.69,0.0,77.47,Illinois,Completed
ORD-01264,2024-01-29 08:26:00,CUST-0154,PROD-0003,2,384.43,157.41,0.0,768.86,Illinois,Completed
ORD-02144,2024-01-29 10:33:00,CUST-0019,PROD-0010,1,208.1,119.9,0.0,208.1,California,Completed
ORD-02411,2024-01-29 11:21:00,CUST-0059,PROD-0040,1,437.14,196.78,0.0,437.14,Georgia,Completed
ORD-00332,2024-01-29 11:47:00,CUST-0106,PROD-0001,2,73.16,42.77,0.0,146.32,Oregon,Completed
ORD-00354,2024-01-29 13:02:00,CUST-0174,PROD-0043,1,345.79,208.67,0.0,345.79,Missouri,Completed
ORD-04285,2024-01-29 14:25:00,CUST-0229,PROD-0040,1,437.14,196.78,0.0,437.14,Texas,Completed
ORD-02854,2024-01-29 15:14:00,CUST-0116,PROD-0005,1,182.37,118.66,0.0,182.37,California,Completed
ORD-04106,2024-01-29 15:43:00,CUST-0171,PROD-0004,1,314.05,192.91,0.0,314.05,New Jersey,Returned
ORD-01065,2024-01-29 16:53:00,CUST-0157,PROD-0044,2,277.74,163.52,0.05,527.71,New York,Completed
ORD-01086,2024-01-29 18:09:00,CUST-0019,PROD-0005,1,182.37,118.66,0.0,182.37,California,Returned
ORD-01086,2024-01-29 18:09:00,CUST-0019,PROD-0016,1,77.47,29.69,0.0,77.47,California,Returned
ORD-01782,2024-01-29 18:25:00,CUST-0125,PROD-0023,2,106.5,77.74,0.0,213.0,Wisconsin,Completed
ORD-03612,2024-01-29 18:43:00,CUST-0157,PROD-0028,1,189.61,142.03,0.0,189.61,New York,Completed
ORD-03409,2024-01-30 10:02:00,CUST-0011,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-03409,2024-01-30 10:02:00,CUST-0011,PROD-0007,1,524.41,207.04,0.0,524.41,Texas,Completed
ORD-03442,2024-01-30 10:49:00,CUST-0111,PROD-0043,1,345.79,208.67,0.0,345.79,California,Completed
ORD-04292,2024-01-30 11:31:00,CUST-0226,PROD-0021,2,291.9,164.19,0.1,525.42,Pennsylvania,Completed
ORD-01535,2024-01-30 12:06:00,CUST-0104,PROD-0017,1,144.94,73.45,0.0,144.94,Tennessee,Completed
ORD-01535,2024-01-30 12:06:00,CUST-0104,PROD-0015,2,79.53,58.69,0.0,159.06,Tennessee,Completed
ORD-05474,2024-01-30 14:24:00,CUST-0221,PROD-0009,4,204.37,109.97,0.0,817.48,Massachusetts,Completed
ORD-04368,2024-01-30 14:58:00,CUST-0080,PROD-0028,1,189.61,142.03,0.0,189.61,California,Completed
ORD-04368,2024-01-30 14:58:00,CUST-0080,PROD-0021,1,291.9,164.19,0.05,277.3,California,Completed
ORD-04094,2024-01-30 19:09:00,CUST-0083,PROD-0041,2,406.06,218.23,0.0,812.12,Florida,Completed
ORD-02228,2024-01-31 09:00:00,CUST-0052,PROD-0022,1,96.98,37.02,0.0,96.98,Texas,Completed
ORD-01128,2024-01-31 09:12:00,CUST-0050,PROD-0026,1,263.72,175.43,0.0,263.72,California,Completed
ORD-04823,2024-01-31 09:18:00,CUST-0165,PROD-0028,2,189.61,142.03,0.0,379.22,New York,Completed
ORD-05836,2024-01-31 09:26:00,CUST-0241,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-01266,2024-01-31 11:19:00,CUST-0167,PROD-0021,1,291.9,164.19,0.0,291.9,Florida,Cancelled
ORD-01266,2024-01-31 11:19:00,CUST-0167,PROD-0009,1,204.37,109.97,0.0,204.37,Florida,Cancelled
ORD-02982,2024-01-31 12:59:00,CUST-0109,PROD-0024,2,180.37,77.96,0.15,306.63,Massachusetts,Completed
ORD-04310,2024-01-31 15:24:00,CUST-0037,PROD-0015,2,79.53,58.69,0.0,159.06,Washington,Completed
ORD-04310,2024-01-31 15:24:00,CUST-0037,PROD-0028,1,189.61,142.03,0.0,189.61,Washington,Completed
ORD-02102,2024-01-31 16:29:00,CUST-0078,PROD-0021,1,291.9,164.19,0.0,291.9,North Carolina,Returned
ORD-02102,2024-01-31 16:29:00,CUST-0078,PROD-0027,1,354.1,203.54,0.0,354.1,North Carolina,Returned
ORD-01014,2024-01-31 16:43:00,CUST-0224,PROD-0043,2,345.79,208.67,0.0,691.58,Ohio,Completed
ORD-04854,2024-01-31 17:00:00,CUST-0153,PROD-0022,2,96.98,37.02,0.1,174.56,Tennessee,Completed
ORD-00908,2024-01-31 17:48:00,CUST-0221,PROD-0021,1,291.9,164.19,0.0,291.9,Massachusetts,Completed
ORD-05126,2024-01-31 18:23:00,CUST-0246,PROD-0012,3,376.34,209.69,0.0,1129.02,Pennsylvania,Completed
ORD-05126,2024-01-31 18:23:00,CUST-0246,PROD-0004,2,314.05,192.91,0.0,628.1,Pennsylvania,Completed
ORD-04955,2024-01-31 18:25:00,CUST-0095,PROD-0041,2,406.06,218.23,0.0,812.12,Washington,Completed
ORD-03244,2024-01-31 19:48:00,CUST-0162,PROD-0021,1,291.9,164.19,0.0,291.9,Maryland,Cancelled
ORD-03244,2024-01-31 19:48:00,CUST-0162,PROD-0039,2,22.26,12.69,0.1,40.07,Maryland,Cancelled
ORD-01779,2024-02-01 08:26:00,CUST-0152,PROD-0017,1,144.94,73.45,0.0,144.94,California,Completed
ORD-03973,2024-02-01 08:46:00,CUST-0041,PROD-0005,4,182.37,118.66,0.0,729.48,Pennsylvania,Completed
ORD-05163,2024-02-01 10:48:00,CUST-0141,PROD-0016,1,77.47,29.69,0.2,61.98,Wisconsin,Returned
ORD-05491,2024-02-01 10:48:00,CUST-0084,PROD-0018,1,177.07,104.44,0.0,177.07,Washington,Completed
ORD-03427,2024-02-01 12:15:00,CUST-0248,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-05729,2024-02-01 12:17:00,CUST-0112,PROD-0016,1,77.47,29.69,0.0,77.47,Texas,Returned
ORD-05729,2024-02-01 12:17:00,CUST-0112,PROD-0027,1,354.1,203.54,0.15,300.98,Texas,Returned
ORD-01356,2024-02-01 13:03:00,CUST-0026,PROD-0004,1,314.05,192.91,0.05,298.35,Georgia,Returned
ORD-02563,2024-02-01 18:41:00,CUST-0010,PROD-0005,1,182.37,118.66,0.0,182.37,Illinois,Completed
ORD-00229,2024-02-01 18:48:00,CUST-0075,PROD-0030,4,30.72,17.41,0.1,110.59,Texas,Completed
ORD-00358,2024-02-02 08:57:00,CUST-0187,PROD-0010,2,208.1,119.9,0.0,416.2,North Carolina,Completed
ORD-05444,2024-02-02 09:26:00,CUST-0122,PROD-0004,2,314.05,192.91,0.0,628.1,Oregon,Completed
ORD-04898,2024-02-02 09:33:00,CUST-0033,PROD-0021,2,291.9,164.19,0.0,583.8,California,Completed
ORD-04898,2024-02-02 09:33:00,CUST-0033,PROD-0041,1,406.06,218.23,0.0,406.06,California,Completed
ORD-04922,2024-02-02 10:08:00,CUST-0036,PROD-0024,1,180.37,77.96,0.0,180.37,Ohio,Returned
ORD-01808,2024-02-02 13:00:00,CUST-0114,PROD-0016,1,77.47,29.69,0.0,77.47,New Jersey,Returned
ORD-04001,2024-02-02 15:36:00,CUST-0247,PROD-0043,2,345.79,208.67,0.0,691.58,Georgia,Completed
ORD-04001,2024-02-02 15:36:00,CUST-0247,PROD-0016,1,77.47,29.69,0.15,65.85,Georgia,Completed
ORD-04001,2024-02-02 15:36:00,CUST-0247,PROD-0004,4,314.05,192.91,0.0,1256.2,Georgia,Completed
ORD-03771,2024-02-02 15:54:00,CUST-0249,PROD-0020,1,514.67,217.54,0.1,463.2,New York,Returned
ORD-00894,2024-02-02 16:48:00,CUST-0180,PROD-0038,2,365.58,150.47,0.0,731.16,Nevada,Completed
ORD-00894,2024-02-02 16:48:00,CUST-0180,PROD-0004,1,314.05,192.91,0.0,314.05,Nevada,Completed
ORD-02666,2024-02-03 08:16:00,CUST-0113,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-02666,2024-02-03 08:16:00,CUST-0113,PROD-0039,1,22.26,12.69,0.0,22.26,California,Completed
ORD-02274,2024-02-03 09:52:00,CUST-0009,PROD-0020,2,514.67,217.54,0.0,1029.34,Minnesota,Completed
ORD-02274,2024-02-03 09:52:00,CUST-0009,PROD-0017,2,144.94,73.45,0.05,275.39,Minnesota,Completed
ORD-02274,2024-02-03 09:52:00,CUST-0009,PROD-0021,1,291.9,164.19,0.15,248.11,Minnesota,Completed
ORD-04940,2024-02-03 12:24:00,CUST-0051,PROD-0017,1,144.94,73.45,0.0,144.94,Texas,Completed
ORD-01353,2024-02-03 12:45:00,CUST-0186,PROD-0028,1,189.61,142.03,0.0,189.61,Maryland,Completed
ORD-01353,2024-02-03 12:45:00,CUST-0186,PROD-0039,2,22.26,12.69,0.0,44.52,Maryland,Completed
ORD-00979,2024-02-03 13:21:00,CUST-0189,PROD-0021,3,291.9,164.19,0.15,744.34,Ohio,Completed
ORD-05476,2024-02-03 14:46:00,CUST-0216,PROD-0038,1,365.58,150.47,0.0,365.58,Texas,Completed
ORD-02064,2024-02-03 16:11:00,CUST-0137,PROD-0016,1,77.47,29.69,0.05,73.6,Tennessee,Completed
ORD-03650,2024-02-03 16:49:00,CUST-0038,PROD-0015,1,79.53,58.69,0.05,75.55,Illinois,Completed
ORD-03650,2024-02-03 16:49:00,CUST-0038,PROD-0017,1,144.94,73.45,0.05,137.69,Illinois,Completed
ORD-04142,2024-02-03 17:47:00,CUST-0083,PROD-0004,1,314.05,192.91,0.05,298.35,North Carolina,Cancelled
ORD-04142,2024-02-03 17:47:00,CUST-0083,PROD-0040,1,437.14,196.78,0.0,437.14,North Carolina,Cancelled
ORD-04579,2024-02-03 19:46:00,CUST-0178,PROD-0004,1,314.05,192.91,0.0,314.05,New Jersey,Completed
ORD-04607,2024-02-04 11:37:00,CUST-0128,PROD-0015,1,79.53,58.69,0.0,79.53,Georgia,Completed
ORD-04607,2024-02-04 11:37:00,CUST-0128,PROD-0004,1,314.05,192.91,0.0,314.05,Georgia,Completed
ORD-04607,2024-02-04 11:37:00,CUST-0128,PROD-0025,1,308.03,138.51,0.05,292.63,Georgia,Completed
ORD-04144,2024-02-04 15:48:00,CUST-0049,PROD-0039,1,22.26,12.69,0.0,22.26,New York,Completed
ORD-04144,2024-02-04 15:48:00,CUST-0049,PROD-0041,1,406.06,218.23,0.1,365.45,New York,Completed
ORD-02499,2024-02-05 08:41:00,CUST-0024,PROD-0022,1,96.98,37.02,0.0,96.98,Tennessee,Completed
ORD-04234,2024-02-05 09:10:00,CUST-0099,PROD-0004,2,314.05,192.91,0.0,628.1,New York,Cancelled
ORD-00174,2024-02-05 10:27:00,CUST-0110,PROD-0021,2,291.9,164.19,0.0,583.8,North Carolina,Completed
ORD-01742,2024-02-05 11:05:00,CUST-0220,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-03509,2024-02-05 11:57:00,CUST-0219,PROD-0005,1,182.37,118.66,0.0,182.37,Missouri,Returned
ORD-01415,2024-02-05 17:21:00,CUST-0035,PROD-0028,1,189.61,142.03,0.1,170.65,Massachusetts,Completed
ORD-03706,2024-02-05 18:11:00,CUST-0110,PROD-0039,1,22.26,12.69,0.0,22.26,North Carolina,Cancelled
ORD-03706,2024-02-05 18:11:00,CUST-0110,PROD-0043,2,345.79,208.67,0.0,691.58,North Carolina,Cancelled
ORD-00410,2024-02-05 19:17:00,CUST-0071,PROD-0021,1,291.9,164.19,0.1,262.71,New York,Returned
ORD-00700,2024-02-06 10:39:00,CUST-0158,PROD-0043,1,345.79,208.67,0.0,345.79,Florida,Completed
ORD-04052,2024-02-06 11:25:00,CUST-0082,PROD-0026,1,263.72,175.43,0.0,263.72,California,Completed
ORD-05340,2024-02-06 13:46:00,CUST-0196,PROD-0038,2,365.58,150.47,0.0,731.16,California,Completed
ORD-00107,2024-02-06 14:03:00,CUST-0167,PROD-0040,1,437.14,196.78,0.0,437.14,Florida,Completed
ORD-05502,2024-02-06 15:21:00,CUST-0068,PROD-0021,1,291.9,164.19,0.0,291.9,Virginia,Completed
ORD-05040,2024-02-06 15:29:00,CUST-0071,PROD-0021,1,291.9,164.19,0.05,277.3,New York,Returned
ORD-01444,2024-02-06 16:01:00,CUST-0087,PROD-0039,2,22.26,12.69,0.0,44.52,Pennsylvania,Completed
ORD-00454,2024-02-06 17:48:00,CUST-0178,PROD-0016,2,77.47,29.69,0.0,154.94,New Jersey,Completed
ORD-01461,2024-02-06 18:11:00,CUST-0215,PROD-0005,2,182.37,118.66,0.0,364.74,New York,Completed
ORD-01461,2024-02-06 18:11:00,CUST-0215,PROD-0021,2,291.9,164.19,0.0,583.8,New York,Completed
ORD-00637,2024-02-06 19:52:00,CUST-0250,PROD-0021,1,291.9,164.19,0.0,291.9,Washington,Completed
ORD-02613,2024-02-07 12:21:00,CUST-0131,PROD-0039,1,22.26,12.69,0.0,22.26,Ohio,Completed
ORD-03380,2024-02-07 13:16:00,CUST-0182,PROD-0021,1,291.9,164.19,0.0,291.9,Florida,Cancelled
ORD-00277,2024-02-07 13:44:00,CUST-0086,PROD-0021,1,291.9,164.19,0.0,291.9,Tennessee,Completed
ORD-00277,2024-02-07 13:44:00,CUST-0086,PROD-0022,4,96.98,37.02,0.0,387.92,Tennessee,Completed
ORD-01330,2024-02-07 14:09:00,CUST-0084,PROD-0039,1,22.26,12.69,0.1,20.03,Michigan,Completed
ORD-04175,2024-02-07 14:25:00,CUST-0199,PROD-0039,1,22.26,12.69,0.0,22.26,Florida,Completed
ORD-03604,2024-02-07 14:31:00,CUST-0160,PROD-0021,1,291.9,164.19,0.0,291.9,Georgia,Completed
ORD-03604,2024-02-07 14:31:00,CUST-0160,PROD-0022,4,96.98,37.02,0.0,387.92,Georgia,Completed
ORD-00125,2024-02-07 17:36:00,CUST-0139,PROD-0017,1,144.94,73.45,0.0,144.94,California,Completed
ORD-03322,2024-02-07 18:13:00,CUST-0171,PROD-0040,1,437.14,196.78,0.0,437.14,New Jersey,Completed
ORD-01028,2024-02-07 19:15:00,CUST-0220,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-05231,2024-02-08 09:01:00,CUST-0212,PROD-0037,1,114.9,78.03,0.0,114.9,Texas,Returned
ORD-04087,2024-02-08 10:31:00,CUST-0054,PROD-0021,1,291.9,164.19,0.0,291.9,Texas,Completed
ORD-04153,2024-02-08 12:42:00,CUST-0201,PROD-0028,1,189.61,142.03,0.0,189.61,Indiana,Completed
ORD-04153,2024-02-08 12:42:00,CUST-0201,PROD-0019,3,176.11,118.89,0.0,528.33,Indiana,Completed
ORD-04153,2024-02-08 12:42:00,CUST-0201,PROD-0022,4,96.98,37.02,0.0,387.92,Indiana,Completed
ORD-04668,2024-02-08 13:34:00,CUST-0038,PROD-0027,1,354.1,203.54,0.05,336.4,Illinois,Completed
ORD-03910,2024-02-08 14:02:00,CUST-0146,PROD-0028,1,189.61,142.03,0.05,180.13,Texas,Completed
ORD-03910,2024-02-08 14:02:00,CUST-0146,PROD-0004,1,314.05,192.91,0.0,314.05,Texas,Completed
ORD-05956,2024-02-08 15:49:00,CUST-0080,PROD-0037,2,114.9,78.03,0.1,206.82,California,Returned
ORD-05976,2024-02-08 15:50:00,CUST-0160,PROD-0017,1,144.94,73.45,0.1,130.45,Georgia,Completed
ORD-05976,2024-02-08 15:50:00,CUST-0160,PROD-0027,1,354.1,203.54,0.0,354.1,Georgia,Completed
ORD-04728,2024-02-08 16:43:00,CUST-0017,PROD-0028,1,189.61,142.03,0.0,189.61,Illinois,Completed
ORD-04728,2024-02-08 16:43:00,CUST-0017,PROD-0022,2,96.98,37.02,0.2,155.17,Illinois,Completed
ORD-02648,2024-02-08 17:44:00,CUST-0053,PROD-0021,1,291.9,164.19,0.0,291.9,New York,Cancelled
ORD-01791,2024-02-08 18:34:00,CUST-0235,PROD-0043,1,345.79,208.67,0.0,345.79,New York,Completed
ORD-02382,2024-02-08 19:04:00,CUST-0068,PROD-0016,1,77.47,29.69,0.0,77.47,New York,Completed
ORD-01474,2024-02-08 19:14:00,CUST-0071,PROD-0037,2,114.9,78.03,0.05,218.31,New York,Completed
ORD-01474,2024-02-08 19:14:00,CUST-0071,PROD-0022,1,96.98,37.02,0.0,96.98,New York,Completed
ORD-02945,2024-02-09 09:06:00,CUST-0100,PROD-0022,2,96.98,37.02,0.0,193.96,Texas,Completed
ORD-05089,2024-02-09 09:39:00,CUST-0211,PROD-0004,1,314.05,192.91,0.0,314.05,Arizona,Completed
ORD-05089,2024-02-09 09:39:00,CUST-0211,PROD-0038,1,365.58,150.47,0.0,365.58,Arizona,Completed
ORD-05805,2024-02-09 10:55:00,CUST-0009,PROD-0040,1,437.14,196.78,0.0,437.14,Minnesota,Completed
ORD-00212,2024-02-09 11:56:00,CUST-0077,PROD-0035,1,287.28,146.55,0.0,287.28,California,Cancelled
ORD-04105,2024-02-09 14:28:00,CUST-0173,PROD-0028,2,189.61,142.03,0.0,379.22,Pennsylvania,Completed
ORD-04105,2024-02-09 14:28:00,CUST-0173,PROD-0039,1,22.26,12.69,0.0,22.26,Pennsylvania,Completed
ORD-00694,2024-02-09 14:53:00,CUST-0145,PROD-0016,2,77.47,29.69,0.0,154.94,Pennsylvania,Completed
ORD-00694,2024-02-09 14:53:00,CUST-0145,PROD-0039,1,22.26,12.69,0.0,22.26,Pennsylvania,Completed
ORD-04028,2024-02-09 16:28:00,CUST-0040,PROD-0021,1,291.9,164.19,0.0,291.9,California,Completed
ORD-04028,2024-02-09 16:28:00,CUST-0040,PROD-0016,1,77.47,29.69,0.0,77.47,California,Completed
ORD-00868,2024-02-09 18:57:00,CUST-0047,PROD-0004,1,314.05,192.91,0.0,314.05,Florida,Completed
ORD-00868,2024-02-09 18:57:00,CUST-0047,PROD-0043,2,345.79,208.67,0.0,691.58,Florida,Completed
ORD-04433,2024-02-09 19:12:00,CUST-0092,PROD-0019,1,176.11,118.89,0.1,158.5,Wisconsin,Completed
ORD-02106,2024-02-10 10:42:00,CUST-0098,PROD-0004,1,314.05,192.91,0.0,314.05,North Carolina,Completed
ORD-04915,2024-02-10 10:47:00,CUST-0246,PROD-0022,1,96.98,37.02,0.0,96.98,Pennsylvania,Completed
ORD-01319,2024-02-10 11:00:00,CUST-0232,PROD-0022,1,96.98,37.02,0.05,92.13,Maryland,Completed
